Date,11389800,11390000,11407800,11407800_I_ENGLB,11407800_I_MFY013,11407800_I_NFY029,11407900,11408000,11408500,11408550,11408870,11408880,11409000,11409300,11409350,11409400,11409500,11410000,11411500,11412000,11412500,11413000,11413250,11413300,11413500,11413510,11413515,11413515_I_NBLDB,11413517,11413520,11414000,11414090,11414090_I_ENGLB,11414090_I_SFY007,11414090_I_SPLDG,11414100,11414140,11414140_I_ENGLB,11414140_I_SPLDG,11414170,11414196,11414200,11414205,11414205_I_CMBIE,11414205_I_RLLNS,11414250,11414400,11414400_I_BOWMN,11414400_I_FRNCH,11414440,11414440_I_BOWMN,11414440_I_ENGLB,11414440_I_FRNCH,11414465,11414465_I_BOWMN,11414465_I_ENGLB,11414465_I_FRNCH,11415500,11416000,11416100,11416200,11416500,11416700,11417500,11418000,11418500,11418500_I_DER001,11419000,11420700,11421720,11421725,11421750,11421760,11421770,11421800,11421800_I_RLLNS,11422000,11422500,11423500,11424000,11426190,CAMP_FAR,CAMP_FAR_I_RLLNS,CHANGE_IN,ENGLEBRIGHT_DAM,LAKE_COMBIE,LAKE_COMBIE_I_RLLNS,LAKE_MERLE,OLD_BULLARDS,OLD_BULLARDS_I_NBLDB,SCOTTS_FLAT,SCOTTS_FLAT_I_DER001,WILSON_CREEK,YB-184,TOWLE_CANAL,NID_COMBIE_DIVERSIONS,CFWID_DIVERSIONS,SSWD_DIVERSIONS,DC-145,TARR_DITCH,DC-102,DS_CANAL_SPILLS_I_RLLNS,MERLC_RELEASE,DRY_CREEK_DIV_I_MERLC
1984-12-31,4.716099173553719,17.112,34.4,34.4,34.4,34.4,0.4752991735537191,0.8177851239669421,,0.2324231404958677,6.7,2.797685950413223,,2.631669421487602,9.1,0.8792727272727273,,,,,,22.387636363636368,4.79603305785124,0.7378512396694215,,102.19239669421488,392.812,392.812,,0.4802181818181817,3.209652892561984,3.68,3.7,3.68,3.68,5.28793388429752,11.8,11.8,11.8,33.60300000000001,33.7382479338843,2.846876033057851,2.988297520661157,2.988297520661157,2.988297520661157,0.4863669421487603,11.36,11.36,11.36,3.995,3.995,3.995,3.995,2.927,2.927,2.927,2.927,28.9,18.0281652892562,18.52621487603306,18.35404958677686,0.2779239669421487,,12.02697520661157,130.84561983471073,5.411311477365495,1.752396694214876,,,0.5663008264462811,0.7562975206611571,10.409851239669424,23.697322314049583,0.3744595041322313,53.9,53.9,29.26195041322314,27.76780165289256,,32.67451239669421,1.4326611570247934,105.7,105.7,,55.534,5.555,5.555,40.0,,,37.67,37.67,0.043041322,0.425454546,,1.428472066,0.0,0.0,0.509732231,0.668271074,2.16,0.305839339,0.9,
1985-01-31,3.467900826446281,11.424396694214876,21.5,21.5,21.5,21.5,12.297520661157025,12.955438016528923,,0.2324231404958677,3.8,2.773090909090909,,1.512595041322314,5.2,0.5091173553719007,,,,,,15.91299173553719,2.459504132231405,0.7378512396694215,,66.96,358.554,358.554,,0.4033586776859503,2.47795041322314,4.54,4.5,4.54,4.54,0.3916760330578512,13.5,13.5,13.5,18.815,19.005818181818185,3.209652892561984,3.012892561983471,3.012892561983471,3.012892561983471,0.3590876033057851,11.36,11.36,11.36,3.9958466796875,3.9958466796875,3.9958466796875,3.9958466796875,3.03,3.03,3.03,3.03,27.1,16.0544132231405,16.767669421487604,16.534016528925616,0.2576330578512397,,8.448396694214876,74.4,3.5257310001461786,0.6825123966942149,,,0.6210247933884298,0.768595041322314,8.270082644628099,10.385256198347108,0.3732297520661157,44.5,44.5,28.579438016528925,6.087272727272727,,11.184595041322314,1.0145454545454546,104.7,104.7,,64.647,5.555,5.555,41.7,,,40.2,40.2,0.033203306,0.476429755,,1.913652893,0.0,0.0,0.330803306,0.69153719,1.74,0.198481983,0.144,
1985-02-28,4.115305785123967,19.260297520661155,12.3,12.3,12.3,12.3,10.324363636363636,10.940826446280992,,0.2099305785123966,8.1,2.915702479338843,,4.043107438016529,12.2,1.0385454545454549,,,,,,21.026380165289257,4.76509090909091,0.6664462809917355,,11.718347107438015,407.827,407.827,,0.4437421487603306,3.576595041322314,5.69,5.7,5.69,5.69,0.3959801652892562,7.33,7.33,7.33,18.76,18.671603305785126,3.0989752066115703,2.8435041322314047,2.8435041322314047,2.8435041322314047,0.6997685950413224,11.66,11.66,11.66,3.99923388671875,3.99923388671875,3.99923388671875,3.99923388671875,3.03,3.03,3.03,3.03,33.7,6.386776859504132,7.719669421487604,7.530842975206611,0.2199272727272727,,16.655603305785124,45.66823140495868,14.241851915129027,9.263603305785123,,,0.6275702479338843,0.7886280991735537,2.06598347107438,18.06069421487604,0.3387768595041322,46.4,46.4,23.814347107438017,8.358347107438016,,26.213553719008264,1.1107438016528923,104.4,104.4,,62.916,5.169,5.169,52.5,,,44.65,44.65,0.047761983,0.326082639,,1.233475041,0.0,0.0,0.251028099,0.749335537,2.11,0.15061686,0.21,
1985-03-31,5.706049586776859,20.321652892561985,12.0,12.0,12.0,12.0,2.859173553719008,3.3449256198347106,,0.2324231404958677,12.4,2.348826446280992,,4.783735537190084,17.6,0.8054876033057852,,,,,,29.83993388429752,9.223140495867767,0.694809917355372,,10.606611570247932,477.742,477.742,,0.3566280991735537,6.665256198347107,5.5,5.5,5.5,5.5,2.773090909090909,5.93,5.93,5.93,25.062,25.25295867768595,3.652363636363636,3.4740495867768595,3.4740495867768595,3.4740495867768595,0.5589223140495868,11.66,11.66,11.66,4.00298388671875,4.00298388671875,4.00298388671875,4.00298388671875,3.03,3.03,3.03,3.03,33.4,7.56297520661157,9.75193388429752,9.4998347107438,0.2594776859504132,,19.005818181818185,42.85685950413223,13.844902127823696,10.385256198347108,,,0.9161652892561984,0.9161652892561984,0.0,28.278148760330577,0.3781487603305785,52.4,52.4,28.376528925619837,8.84806611570248,,28.55484297520661,1.6847603305785124,104.5,104.5,,64.127,5.555,5.555,57.0,,,48.04,48.04,0.093461157,0.328066112,,1.417412231,0.0,0.0,0.285302479,0.835259504,2.12,0.171181488,0.364,
1985-04-30,6.8429752066115705,25.628429752066115,29.5,29.5,29.5,29.5,0.7854545454545454,2.136198347107438,,0.2249256198347107,30.1,2.88,,6.515702479338843,37.5,0.8806611570247934,,,,,,85.62644628099171,25.02743801652893,0.7259504132231405,,24.289586776859505,614.42,614.42,,0.3409586776859504,35.86909090909091,21.5,21.5,21.5,21.5,0.9877685950413224,35.2,35.2,35.2,37.08899999999999,36.666446280991735,1.4459504132231404,0.6247933884297521,0.6247933884297521,0.6247933884297521,0.6426446280991736,4.238,4.238,4.238,4.00661279296875,4.00661279296875,4.00661279296875,4.00661279296875,3.03,3.03,3.03,3.03,48.6,1.8803305785123967,9.740826446280993,9.47900826446281,0.31299173553719,,23.99206611570248,54.434380165289255,9.220053603305784,4.1652892561983474,,,0.3689256198347107,0.8033057851239669,11.454545454545457,28.3001652892562,0.5950413223140496,59.5,59.5,28.401322314049587,19.285289256198347,,13.370578512396694,2.1302479338842977,103.1,103.1,,65.047,5.555,5.555,54.4,,,47.75,47.75,0.453421488,0.303074378,,3.460909091,1.181,6.827107438,1.681586777,2.177381157,1.97,1.008952066,1.948,
1985-05-31,7.0895206611570245,17.394842975206608,47.0,47.0,47.0,47.0,0.6702148760330578,1.7339504132231405,,0.2324231404958677,12.8,3.547834710743801,,1.475702479338843,13.8,0.8485289256198347,,,,,,70.89520661157025,9.149355371900828,0.6763636363636364,,49.49752066115703,666.408,666.408,,0.4058181818181818,33.46155371900827,42.1,42.1,42.1,42.1,1.918413223140496,60.1,60.1,60.1,24.373999999999995,24.201520661157023,4.168859504132231,3.2342479338842973,3.2342479338842973,3.2342479338842973,0.3498644628099174,8.78,8.78,8.78,4.01,4.01,4.01,4.01,3.03,3.03,3.03,3.03,67.2,2.902214876033058,8.159404958677685,7.931900826446281,0.2625520661157024,,9.684297520661158,60.33163636363636,4.299139323966943,0.4703801652892562,,,1.0145454545454546,1.1867107438016529,7.329322314049587,16.583206611570247,0.6763636363636364,54.4,54.4,28.671669421487604,6.36396694214876,,2.0229421487603307,1.0022479338842976,80.8,80.8,,67.549,4.231,4.231,52.5,,,45.65,45.65,0.351709091,0.840198346,,6.91785124,2.315,20.18578512,3.201044628,3.133073058,2.55,1.920626777,4.156,
1985-06-30,3.8677685950413214,9.675371900826446,49.2,49.2,49.2,49.2,1.3388429752066116,1.4935537190082644,,0.2249256198347107,2.1,2.7669421487603305,,0.4159338842975206,2.0,0.6545454545454545,,,,,,22.78413223140496,1.511404958677686,0.6545454545454545,,63.19338842975207,635.777,635.777,,0.4058181818181819,5.010247933884298,30.2,30.2,30.2,30.2,17.684628099173555,69.6,69.6,69.6,16.75,16.46479338842975,4.926942148760331,3.6654545454545455,3.6654545454545455,3.6654545454545455,0.4028429752066115,7.45,7.45,7.45,4.041,4.041,4.041,4.041,3.03,3.03,3.03,3.03,66.5,7.086942148760331,8.110413223140498,7.735537190082645,0.228495867768595,,4.403305785123967,68.54876033057852,3.181311982762697,0.1916033057851239,,,1.3626446280991735,1.4935537190082644,6.682314049586777,9.336198347107436,0.6545454545454545,38.6,38.6,28.21090909090909,6.277685950413223,,1.6482644628099177,0.0511735537190082,55.5,55.5,,67.756,3.462,3.462,45.0,,,42.53,42.53,0.042842975,1.077024793,,7.412564628,2.279,20.16595041,3.503008264,3.082409256,2.67,2.101804959,5.342,
1985-07-31,3.996694214876033,8.663603305785124,40.8,40.8,40.8,40.8,8.26393388429752,8.331570247933884,,0.2324231404958677,0.7,1.7954380165289257,,0.244105785123967,0.6,0.4845223140495868,,,,,,11.178446280991738,0.1746247933884297,0.6763636363636364,,73.23173553719008,577.741,577.741,,0.4076628099173554,0.5638413223140496,8.76,8.8,8.76,8.76,22.22161983471074,65.4,65.4,65.4,34.691,34.07642975206612,5.060429752066116,3.701553719008265,3.701553719008265,3.701553719008265,0.4064330578512397,2.35,2.35,2.35,2.095,2.095,2.095,2.095,3.03,3.03,3.03,3.03,66.3,14.763173553719009,15.009123966942148,14.929190082644627,0.2662413223140495,,2.969851239669421,78.27371900826446,1.495755506128067,0.1371173553719008,,,1.4695537190082644,1.6355702479338845,11.375206611570247,21.32390082644628,0.6763636363636364,39.4,39.4,28.874578512396692,7.56297520661157,,0.9776528925619836,0.007993388429752,29.3,29.3,,65.666,2.09,2.09,41.7,,,36.46,36.46,0.001229752,1.219834711,,8.046840992,2.879,20.55867769,3.72614876,3.212784793,2.99,2.235689256,5.634,
1985-08-31,3.4494545454545453,7.870413223140495,32.1,32.1,32.1,32.1,8.331570247933884,8.159404958677685,,0.2324231404958677,0.3,1.7216528925619834,,0.1420363636363636,0.3,0.2428760330578512,,,,,,8.399206611570245,0.0,0.5533884297520663,,47.98492561983471,539.154,539.154,,0.4451702479338843,0.3830677685950414,3.79,3.8,3.79,3.79,4.175008264462811,42.0,42.0,42.0,32.73599999999999,31.272595041322315,5.121917355371901,3.4494545454545453,3.4494545454545453,3.4494545454545453,0.3615471074380165,2.15,2.15,2.15,0.247,0.247,0.247,0.247,3.03,3.03,3.03,3.03,66.4,9.272330578512396,9.555173553719008,9.210842975206614,0.4131966942148761,,2.754644628099173,50.80105785123967,3.2198158957047305,0.1537190082644628,,,1.5494876033057852,1.1559669421487604,8.276231404958677,22.47986776859504,0.6763636363636364,38.2,38.2,28.86842975206612,6.050380165289257,,0.8854214876033057,0.004857520661157,7.5,7.5,,66.869,1.928,1.928,35.8,,,31.55,31.55,0.001844628,0.884429752,,6.010399339,2.33,16.33785124,4.390214876,3.403862479,2.95,2.634128926,5.124,
1985-09-30,0.8330578512396695,6.140826446280991,26.9,26.9,26.9,26.9,5.456528925619835,5.456528925619835,,0.2249256198347107,0.5,1.701818181818182,,0.2035041322314049,0.3,0.4581818181818182,,,,,,8.753057851239669,0.1749421487603306,0.6009917355371899,,19.1900826446281,531.369,531.369,,0.3320330578512397,1.8386776859504133,6.1,6.1,6.1,6.1,0.468892561983471,32.3,32.3,32.3,24.593,23.89090909090909,4.498512396694215,3.112066115702479,3.112066115702479,3.112066115702479,0.4081983471074381,1.93,1.93,1.93,0.389,0.389,0.389,0.389,2.385,2.385,2.385,2.385,56.0,16.1196694214876,16.893223140495866,16.988429752066114,0.4950743801652893,,3.4750413223140497,30.59107438016529,3.3523466379996645,0.3802314049586776,,,1.1186776859504133,1.1900826446280992,7.735537190082645,15.13190082644628,0.6545454545454545,33.3,33.3,26.11636363636364,4.849586776859504,,0.6366942148760331,0.008092561983471,4.9,4.9,,61.723,1.71,1.71,32.1,,,28.59,28.59,0.008330579,0.919537191,,5.463387769,0.616,2.885950413,3.538115702,2.456495207,2.5,2.122869421,3.654,
1985-10-31,1.4941487603305783,6.886611570247934,26.6,26.6,26.6,26.6,0.4992793388429751,0.4377917355371901,,0.2293487603305784,0.4,1.752396694214876,,0.2078280991735537,0.3,0.4175008264462811,,,,,,8.516033057851242,0.1666314049586777,0.6074975206611571,,32.613024793388426,510.542,510.542,,0.3277289256198347,0.3652363636363637,3.72,3.7,3.72,3.72,3.922909090909091,36.1,36.1,36.1,11.424,12.106909090909092,5.16495867768595,3.59702479338843,3.59702479338843,3.59702479338843,0.4193454545454545,1.73,1.73,1.73,0.571,0.571,0.571,0.571,3.03,3.03,3.03,3.03,42.0,14.154446280991737,14.529520661157024,14.46803305785124,0.293295867768595,,3.209652892561984,43.16429752066116,5.8617885372575484,3.6462148760330577,,,1.5494876033057852,1.5802314049586776,10.489785123966945,0.4107371900826446,0.3572429752066115,26.1,26.1,14.597157024793388,4.931305785123967,,0.6579173553719008,1.2912396694214876,4.4,4.4,,55.637,4.303,4.303,30.0,,,27.48,27.48,0.004919008,1.408264463,,3.780791405,0.232,1.701818182,2.481639669,1.513741488,2.42,1.488983802,2.194,
1985-11-30,1.8803305785123967,9.705123966942148,27.0,27.0,27.0,27.0,0.4915041322314049,0.4742479338842975,,0.2029090909090909,3.3,1.820826446280992,,0.8866115702479339,3.8,0.6188429752066114,,,,,,11.341487603305785,1.2436363636363637,0.6069421487603306,,29.40099173553719,507.361,507.361,,0.3683305785123967,0.564099173553719,4.44,4.4,4.44,4.44,0.3760661157024794,22.5,22.5,22.5,23.147,24.57520661157025,4.19504132231405,3.248925619834711,3.248925619834711,3.248925619834711,0.5730247933884297,1.73,1.73,1.73,1.14,1.14,1.14,1.14,2.896,2.896,2.896,2.896,34.1,9.068429752066116,9.8598347107438,9.800330578512396,0.2975206611570248,,8.348429752066115,39.98677685950413,5.45518340087704,2.540826446280992,,,1.0353719008264464,1.1900826446280992,20.261157024793388,3.2548760330578514,0.3409586776859504,39.1,39.1,16.446942148760332,1.5352066115702478,,0.8628099173553719,1.7315702479338844,15.3,15.3,,60.256,5.218,5.218,28.6,,,29.49,29.49,0.007140496,0.930842976,,1.490995041,0.0,0.0,0.992528926,0.820522314,1.88,0.595517355,1.236,
1985-12-31,3.609322314049587,14.658644628099172,27.8,27.8,27.8,27.8,0.5933553719008264,0.694809917355372,,0.1986049586776859,9.4,2.127471074380165,,2.262743801652892,11.5,0.7009586776859504,,,,,,21.766611570247928,7.27398347107438,1.2727933884297518,,28.89917355371901,533.366,533.366,,0.5490842975206611,3.996694214876033,5.52,5.5,5.52,5.52,0.4470148760330578,21.2,21.2,21.2,18.963,19.319404958677687,3.0067438016528927,2.4287603305785126,2.4287603305785126,2.4287603305785126,0.9899504132231408,2.43,2.43,2.43,1.7937353515625,1.7937353515625,1.7937353515625,1.7937353515625,2.855,2.855,2.855,2.855,31.7,5.00509090909091,6.52998347107438,6.462347107438016,0.3787636363636364,,15.5379173553719,53.85084297520661,8.068859748912127,3.4125619834710745,,,0.5853619834710744,0.9223140495867768,10.274578512396694,9.346115702479338,0.3541685950413223,36.6,36.6,23.211570247933885,8.958743801652892,,1.03299173553719,0.996099173553719,40.6,40.6,,56.663,5.0,5.0,34.3,,,32.54,32.54,0.052879339,0.43100827,,0.932064793,0.0,0.0,0.841150413,0.597996694,2.01,0.504690248,0.682,
1986-01-31,6.259438016528926,34.43920661157025,33.2,33.2,33.2,33.2,0.8300826446280992,1.5679338842975206,,0.2029090909090909,20.8,4.912859504132232,,6.025785123966942,27.4,1.1252231404958677,,,,,,53.03305785123967,21.32390082644628,6.579173553719006,,52.36899173553719,621.97,621.97,,0.6136462809917356,16.700033057851243,5.96,6.0,5.96,5.96,5.171107438016528,33.5,33.5,33.5,34.273,35.44760330578512,3.30803305785124,3.166611570247934,3.166611570247934,3.166611570247934,1.2174545454545451,4.24,4.24,4.24,2.325294189453125,2.325294189453125,2.325294189453125,2.325294189453125,2.927,2.927,2.927,2.927,35.1,7.009586776859504,11.66419834710744,11.53507438016529,0.4267239669421488,,28.43186776859504,90.9401652892562,14.217942707556078,7.27398347107438,,,0.3498644628099174,1.0760330578512396,14.105256198347108,23.14393388429752,0.3553983471074379,59.6,59.6,23.863338842975207,8.829619834710744,,1.2789421487603303,1.6786115702479338,72.4,72.4,,56.545,5.555,5.555,44.2,,,38.98,38.98,0.221355372,0.290380165,,0.973755372,0.0,0.0,0.136502479,0.6264,2.34,0.081901488,0.455,
1986-02-28,4.720661157024794,162.4462809917355,55.3,55.3,55.3,55.3,8.88595041322314,8.658247933884295,,0.1888264462809917,43.5,84.47206611570248,,36.85447933884296,55.9,34.24423140495867,,,,,,242.5309090909091,25.48046280991736,78.58512396694215,,100.8,818.526,818.526,,414.140826446281,47.47319008264463,23.0,23.0,23.0,23.0,3.204495867768595,63.6,63.6,63.6,26.869,26.09692561983471,2.982347107438017,2.304793388429752,2.304793388429752,2.304793388429752,90.30347107438016,6.13,6.13,6.13,2.805411865234375,2.805411865234375,2.805411865234375,2.805411865234375,3.03,3.03,3.03,3.03,65.5,7.358677685950413,14.20085950413223,13.22895867768595,4.704,,226.4806611570248,962.4595041322314,87.72476866137066,77.69652892561983,,,0.1227371900826446,1.0663140495867771,11.79609917355372,18.771570247933884,16.988826446280992,66.5,66.5,14.745123966942147,160.44694214876034,,288.8489256198347,1.5939173553719008,106.1,106.1,,72.938,5.555,5.555,57.0,,,48.55,48.55,0.623127273,0.137851238,,0.910236694,0.0,0.0,0.281018182,0.475299174,1.32,0.168610909,2.469,
1986-03-31,6.782082644628099,83.93057851239669,55.4,55.4,55.4,55.4,26.77785123966942,16.300363636363638,,0.2152066115702479,26.6,57.07279338842975,,9.5859173553719,35.2,3.5109421487603307,,,,,,172.3497520661157,8.737388429752066,35.097123966942135,,201.86380165289256,815.647,815.647,,223.81487603305783,41.34426446280992,39.8,39.8,39.8,39.8,2.56403305785124,63.8,63.8,63.8,16.970999999999997,16.82915702479339,3.701553719008265,0.0,0.0,0.0,80.1798347107438,9.0,9.0,9.0,3.336970703125,3.336970703125,3.336970703125,3.336970703125,3.03,3.03,3.03,3.03,65.7,0.2459504132231404,9.050975206611568,8.927999999999999,38.70029752066116,,186.24595041322317,701.5735537190083,40.843981542975214,37.55047933884298,,,0.0,0.0,3.3141818181818183,0.0261937190082644,22.41223140495868,66.3,66.3,16.534016528925616,65.91471074380165,,131.8909090909091,1.727801652892562,104.8,104.8,,71.028,5.555,5.555,57.0,,,48.11,48.11,0.538631405,1.395768595,,1.077711074,0.0,0.0,1.313375207,0.498426446,1.41,0.788025124,5.738,
1986-04-30,6.604958677685951,35.107438016528924,55.6,55.6,55.6,55.6,21.08826446280992,2.2492561983471075,,0.2142148760330578,33.9,13.537190082644628,,3.3143801652892564,37.6,0.4825785123966942,,,,,,84.67438016528925,13.245619834710745,2.7907438016528925,,113.53388429752066,868.683,868.683,,1.404297520661157,32.983140495867765,40.9,40.9,40.9,40.9,18.73785123966942,66.4,66.4,66.4,47.704,43.66413223140496,1.8446280991735535,0.0,0.0,0.0,23.944462809917358,12.58,12.58,12.58,3.85138232421875,3.85138232421875,3.85138232421875,3.85138232421875,3.03,3.03,3.03,3.03,65.3,7.223801652892562,13.263471074380163,13.370578512396694,8.830413223140496,,56.398016528925616,191.36528925619837,8.380547235537193,4.665123966942149,,,0.0,0.0427834710743801,24.2003305785124,0.0,24.44429752066116,66.7,66.7,22.129586776859504,40.01652892561984,,38.011239669421485,2.0350413223140498,104.2,104.2,,63.459,5.555,5.555,57.0,,,48.07,48.07,0.399867769,0.684297521,,4.44071405,0.163,3.782479339,1.12938843,1.782172562,0.92,0.677633058,2.477,
